發生年度,發生月份,發生日期,發生時間,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,路面狀況-路面狀態名稱,事故類型及型態大類別名稱,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,經度,緯度
2021,3,20210306,64000,嘉義縣民雄鄉文隆村山腳1之78號前,晴,日間自然光線,鄉道,乾燥,車與車,疲勞(患病)駕駛失控,死亡1;受傷1,2,小客車,男,69,120.432671,23.533657
2021,3,20210306,64000,嘉義縣民雄鄉文隆村山腳1之78號前,晴,日間自然光線,鄉道,乾燥,車與車,疲勞(患病)駕駛失控,死亡1;受傷1,3,人,男,74,120.432671,23.533657
2021,3,20210306,64000,嘉義縣民雄鄉文隆村山腳1之78號前,晴,日間自然光線,鄉道,乾燥,車與車,疲勞(患病)駕駛失控,死亡1;受傷1,1,小客車,男,24,120.432671,23.533657
2021,3,20210306,101032,雲林縣虎尾鎮虎興東二路與永興南七路口,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,小客車,男,26,120.420029,23.726251
2021,3,20210306,101032,雲林縣虎尾鎮虎興東二路與永興南七路口,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,大貨車,男,45,120.420029,23.726251
2021,3,20210306,112200,花蓮縣新城鄉台8線 187公里500.0公尺處西側向路肩,晴,日間自然光線,省道,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,2,,無或物(動物、堆置物),-1,121.636724,24.136321
2021,3,20210306,112200,花蓮縣新城鄉台8線 187公里500.0公尺處西側向路肩,晴,日間自然光線,省道,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,1,機車,男,59,121.636724,24.136321
2021,3,20210306,133900,澎湖縣西嶼鄉澎3號道與縣道203線岔路口(竹灣段),晴,日間自然光線,縣道,乾燥,車與車,未依規定讓車,死亡1;受傷1,1,機車,男,15,119.513771,23.616312
2021,3,20210306,133900,澎湖縣西嶼鄉澎3號道與縣道203線岔路口(竹灣段),晴,日間自然光線,縣道,乾燥,車與車,未依規定讓車,死亡1;受傷1,2,小客車,女,29,119.513771,23.616312
2021,3,20210306,133900,澎湖縣西嶼鄉澎3號道與縣道203線岔路口(竹灣段),晴,日間自然光線,縣道,乾燥,車與車,未依規定讓車,死亡1;受傷1,3,人,女,14,119.513771,23.616312
2021,3,20210306,133900,澎湖縣西嶼鄉澎3號道與縣道203線岔路口(竹灣段),晴,日間自然光線,縣道,乾燥,車與車,未依規定讓車,死亡1;受傷1,4,人,女,34,119.513771,23.616312
2021,3,20210307,25800,澎湖縣馬公市西文里縣道204道路口 / 澎湖縣馬公市西文里新店路口,陰,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小客車,男,30,119.587309,23.564898
2021,3,20210307,25800,澎湖縣馬公市西文里縣道204道路口 / 澎湖縣馬公市西文里新店路口,陰,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,女,63,119.587309,23.564898
2021,3,20210307,25800,澎湖縣馬公市西文里縣道204道路口 / 澎湖縣馬公市西文里新店路口,陰,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,車與車,未依規定讓車,死亡1;受傷0,3,人,男,30,119.587309,23.564898
2021,3,20210307,204923,花蓮縣新城鄉台9線 180.5公里附近向機、慢車道,晴,夜間(或隧道、地下道、涵洞)有照明,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷2,1,機車,男,26,121.605842,24.055256
2021,3,20210307,204923,花蓮縣新城鄉台9線 180.5公里附近向機、慢車道,晴,夜間(或隧道、地下道、涵洞)有照明,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷2,3,人,女,42,121.605842,24.055256
2021,3,20210307,204923,花蓮縣新城鄉台9線 180.5公里附近向機、慢車道,晴,夜間(或隧道、地下道、涵洞)有照明,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷2,2,慢車,男,42,121.605842,24.055256
2021,3,20210308,100200,彰化縣彰化市國聖里國聖路 / 彰化縣彰化市國聖里國聖路,晴,日間自然光線,市區道路,乾燥,車與車,未依規定減速,死亡1;受傷0,2,機車,女,65,120.546078,24.057431
2021,3,20210308,100200,彰化縣彰化市國聖里國聖路 / 彰化縣彰化市國聖里國聖路,晴,日間自然光線,市區道路,乾燥,車與車,未依規定減速,死亡1;受傷0,1,小貨車(含客、貨兩用),男,52,120.546078,24.057431
2021,3,20210309,5000,臺中市霧峰區乾溪東路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,機車,男,19,120.693021,24.058598
2021,3,20210309,5000,臺中市霧峰區乾溪東路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,小貨車(含客、貨兩用),男,21,120.693021,24.058598
2021,3,20210309,82500,臺中市霧峰區中正里四德路 / 臺中市霧峰區中正里林森路,晴,日間自然光線,市區道路,乾燥,車與車,未注意車前狀態,死亡1;受傷0,1,大貨車,男,40,120.695931,24.065745
2021,3,20210309,82500,臺中市霧峰區中正里四德路 / 臺中市霧峰區中正里林森路,晴,日間自然光線,市區道路,乾燥,車與車,未注意車前狀態,死亡1;受傷0,2,慢車,女,60,120.695931,24.065745
2021,3,20210309,110246,苗栗縣苑裡鎮苗140線編號日田幹165電桿前,晴,日間自然光線,縣道,乾燥,汽(機)車本身,尚未發現肇事因素,死亡1;受傷0,2,,無或物(動物、堆置物),-1,120.692689,24.373358
2021,3,20210309,110246,苗栗縣苑裡鎮苗140線編號日田幹165電桿前,晴,日間自然光線,縣道,乾燥,汽(機)車本身,尚未發現肇事因素,死亡1;受傷0,1,機車,男,43,120.692689,24.373358
2021,3,20210309,114643,雲林縣二崙鄉大義村路燈130處路口,晴,日間自然光線,村里道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,小客車,女,59,120.385316,23.792957
2021,3,20210309,114643,雲林縣二崙鄉大義村路燈130處路口,晴,日間自然光線,村里道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,3,人,女,81,120.385316,23.792957
2021,3,20210309,114643,雲林縣二崙鄉大義村路燈130處路口,晴,日間自然光線,村里道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,慢車,女,66,120.385316,23.792957
2021,3,20210309,153100,屏東縣長治鄉下寮巷(溪埔寮幹33R號前),晴,日間自然光線,村里道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,2,,無或物(動物、堆置物),-1,120.540815,22.675335
2021,3,20210309,153100,屏東縣長治鄉下寮巷(溪埔寮幹33R號前),晴,日間自然光線,村里道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,1,機車,男,56,120.540815,22.675335
2021,3,20210309,165300,臺南市後壁區竹新里新厝26號前南78-線上(仕安高幹2號),晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,2,,無或物(動物、堆置物),-1,120.308472,23.340629
2021,3,20210309,165300,臺南市後壁區竹新里新厝26號前南78-線上(仕安高幹2號),晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,1,機車,男,68,120.308472,23.340629
2021,3,20210309,230700,高雄市仁武區水管路竹後0044路燈號前0.0公尺前,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,汽(機)車本身,酒醉(後)駕駛失控,死亡1;受傷0,2,,無或物(動物、堆置物),110,120.328873,22.706374
2021,3,20210309,230700,高雄市仁武區水管路竹後0044路燈號前0.0公尺前,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,汽(機)車本身,酒醉(後)駕駛失控,死亡1;受傷0,1,機車,男,41,120.328873,22.706374
2021,3,20210310,103010,臺南市東山區縣165線 16公里600.0公尺處南側向內側,晴,日間自然光線,市區道路,乾燥,車與車,違反特定標誌(線)禁制,死亡1;受傷0,1,小貨車(含客、貨兩用),男,67,120.406976,23.328906
